502004139,99999999999999,1242.75,-10,-10,Admin,3,15625.0,345227121439306.94,0,1,0,1,6.25,9,аdmin
385109644,100.0,50.0,-10,-10,Admin,1,1000,7.580548669750149e+25,0,0,0,0,1,10,ћихаил
259289061,91553098.75,2.0,-10,-10,Admin,2,1000,0.0,0,0,0,0,1,10,’уечвак
248324568,250.0,0,-10,-10,User,1,1000,0.0,0,0,0,0,1,10,яй€нгирь  Єг€нгирев
155118230,1000.0,159.0,-10,-10,Admin,9,1000,99815704264.0,0,1,1,1,1,6,я
123,1000.0,159123.0,-10,-10,Admin,9,1000,99815704264.0,0,1,1,1,1,6,You
321,1000.0,15.0,-10,-10,Admin,9,1000,99815704264.0,0,1,1,1,1,6,я
456,1000.0,5,-10,-10,Admin,9,1000,99815704264.0,0,1,1,1,1,6,я
654,1000.0,999999.0,-10,-10,Admin,9,1000,99815704264.0,0,1,1,1,1,6,я
